label,year,reporter_info,status,case_categories,jurisdictions,principal_laws,summary,at_issue,case_documents,url
Violations of human rights by to Federation of Bosnia Herzegovina (BiH) and China due to coal fired plants in BiH,2021,AL BIH 2/2021,Pending,"Suits against governments, Environmental assessment and permitting, Natural resource extraction, Suits against corporations, individuals, Corporations, Environmental assessment and permitting","United Nations, UN Special Procedures, United Nations Special Rapporteurs","International Law, International Covenant on Civil and Political Rights, International Law, ICESCR (International Covenant on Economic, Social and Cultural Rights), International Law, Universal Declaration of Human Rights, International Law, UN Convention on the Rights of the Child, International Law, UN Guiding Principles of Business and Human Rights","On March 17, 2021, the two UN Special Procedures on human rights and hazardous wastes, Mr. Orellana, and human rights and the environment, Mr. Boyd, issued communications to Bosnia Herzegovina (BiH) and China in relation to the approval for construction or extension of several coal-fired power plants in BiH by Chinese-State Owned Enterprises and with finance from the China Development Bank.","Alleged violations of human rights related to pollution, waste and effects on climate change resulting from the operation of a number of Chinese-supported coal fired plants operating or planned to operate in the Federation of Bosnia and Herzegovina.","https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210317_AL-BIH-22021_complaint-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210317_AL-BIH-22021_complaint-2.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210527_AL-BIH-22021_statement-of-reply.pdf",https://climatecasechart.com/non-us-case/violations-of-human-rights-by-to-federation-of-bosnia-herzegovina-bih-and-china-due-to-coal-fired-plants-in-bih
R. (on application of Rockware Glass Ltd.) v. Chester City Council,,[2005] EWHC 2250,Application dismissed,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Pollution Prevention and Control Regulations","A Planning Pollution Control License was challenged by a commercial rival. The court upheld a decision quashing an integrated pollution prevention and control (IPPC) permit granted to operate an industrial plant for the manufacture of glassware since the purpose of the Pollution Prevention and Control (England and Wales) Regulations 2000 was to control pollution by stringent measures not merely by reference to the standards contained in the Environment Quality Standards, which provided only minimum requirements.",Challenge to the granting of an IPPC permit,No case documents are available.,https://climatecasechart.com/non-us-case/r-on-application-of-rockware-glass-ltd-v-chester-city-council
Friends of the Earth v. UK Export Finance,2020,"[2022] EWHC 568 (Admin), [2023] EWCA Civ 14",Decided,"Suits against governments, Environmental assessment and permitting, Natural resource extraction","United Kingdom, England and Wales, Court of Appeal, Court of Appeal (Civil Division), United Kingdom, England and Wales, High Court of Justice","International Law, UNFCCC, Paris Agreement","In September 2020, Friends of the Earth England Wales and Northern Ireland brought a legal challenge against UK Export Finance’s decision (the “Decision”) to provide over $1 billion of UK taxpayers’ money to help finance a liquefied natural gas (“LNG”) project off the coast of Mozambique. Through the project, the energy company Total (an interested party) aims to extract 43 million tonnes of LNG per year for 32 years. This will result in total combustion emissions of 4.3 billion tonnes of CO2e: more than the total annual emissions for all 27 countries within the EU.",Whether the UK government's decision - that its financing of a liquified natural gas project in Mozambique aligned with its climate commitments - breached public law duties.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210610_2022-EWHC-568-Admin-2023-EWCA-Civ-14_points-of-claim.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210422_2022-EWHC-568-Admin-2023-EWCA-Civ-14_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220316_2022-EWHC-568-Admin-2023-EWCA-Civ-14_points-of-claim.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220315_2022-EWHC-568-Admin-2023-EWCA-Civ-14_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221110_2022-EWHC-568-Admin-2023-EWCA-Civ-14_na.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20221117_2022-EWHC-568-Admin-2023-EWCA-Civ-14_order.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230113_2022-EWHC-568-Admin-2023-EWCA-Civ-14_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230113_2022-EWHC-568-Admin-2023-EWCA-Civ-14_judgment-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230220_2022-EWHC-568-Admin-2023-EWCA-Civ-14_appeal.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230612_2022-EWHC-568-Admin-2023-EWCA-Civ-14_order.pdf",https://climatecasechart.com/non-us-case/friends-of-the-earth-v-uk-export-finance
Transport Action Network v. Secretary of State for Transport and Highway England Company (on Roads Investment Strategy),2020,,Decided,"Suits against governments, GHG emissions reduction and trading, Other, Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","International Law, UNFCCC, Paris Agreement, United Kingdom, Infrastructure Act 2015, United Kingdom, Climate Change Act 2008","On June 1, 2020, Transport Action Network (TAN) filed a suit in the High Court of Justice challenging the legality of the UK government's Second Roads Investment Strategy, covering the years 2020-2025, on climate and air pollution grounds. TAN, an environmental advocacy NGO, named the Secretary of State for Transport as the defendant and Highways England Company, appointed by the Secretary to implement the strategy, as an interested party. TAN listed four grounds for its suit: 1) the Secretary failed to take into account the impact of the roads strategy on achieving climate objectives, in violation of the Infrastructure Act of 2015 and the objectives of the Paris Agreement; 2) the Secretary unlawfully failed to establish a metric for measuring GHG emissions; 3) the Secretary unlawfully failed to ensure levels of air pollutants do not exceed limits set in air quality regulations; and 4) the Secretary unlawfully failed to carry out a Strategic Environmental Assessment of the roads strategy.",Whether the UK government's Second Roads Investment Strategy unlawfully fails to consider climate and air pollution impacts,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200601_12890_application.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20201019_12890_na.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210726_12890_judgment.pdf",https://climatecasechart.com/non-us-case/transport-action-network-v-secretary-of-state-for-transport-and-highway-england-company
"SDCEA & Groundwork v. Minister of Forestry, Fisheries, and the Environment",2021,,Pending,"Suits against governments, Environmental assessment and permitting, Utilities","South Africa, High Court","South Africa, National Environmental Management Act 107 of 1998","On April 8, 2021, two environmental groups filed a petition for review of South Africa's Department of Forestry, Fisheries and the Environment’s authorization of the Richards Bay 3000MW gas-fired power plant. Plaintiffs are the South Durban Community Environmental Alliance (SDCEA) and groundWork. They allege that the Environmental Impact Assessment of the project included an inadequate assessment of its climate impacts, in that it failed to account for the full life-cycle emissions of natural gas. Plaintiffs allege that the greenhouse gas footprint of natural gas is worse than coal and oil on a climate-relevant 20-year timescale, and that alternatives like renewable energy were not given adequate consideration. They seek a court decision setting aside government approvals of the power plant.",Whether the South African government's approval of a natural gas power plant violated environmental assessment laws.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2021/20210408_17419_complaint.pdf,https://climatecasechart.com/non-us-case/sdcea-groundwork-v-minister-of-forestry-fisheries-and-the-environment
Haughton v. Minister for Department of Planning and Others,2011,[2011] NSWLEC 217 (Australia),Decided,"Suits against governments, Environmental assessment and permitting, Utilities","Australia, New South Wales, Land and Environment Court","Australia, Precautionary Principle, Australia, Principle of Intergenerational Equity","Ned Haughton challenged the approval granted by the Minister for Planning for two coal-fired power plants.  The challenge was on the grounds that: (1) the Minister erroneously approved the plants on the basis that they were critical infrastructure projects; (2) the Minister had not fully considered the principles of ecologically sustainable development; and (3) the Minister had not considered the impact of the projects on climate change, which was required of him based on his duty to protect the public interest.  While the Court upheld the standing of Mr. Haughton to bring the case, it dismissed his substantive claims on the basis that the decisions had been made within the power given to the Minister under Part 3A of the Environmental Planning and Assessment  Act 1979 (NSW).  Justice Craig emphasized that he could not review the merits of the Minister’s decision, and could only consider its legality.  He concluded that the statute allowed the Minister to weigh competing considerations as he saw fit when determining what was in the public interest.",Challenge to government approval of two coal-fired power plants.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2011/20111202_2011-NSWLEC-217-Australia_decision.pdf,https://climatecasechart.com/non-us-case/haughton-v-minister-for-department-of-planning-and-ors
Newton and Anor v. Great Lakes Council,,[2013] NSWLEC 1248 (Australia),Successful with restpect to time limits but not structural requirements,"Suits against governments, Environmental assessment and permitting, Climate adaptation","Australia, New South Wales, Land and Environment Court","Australia, Great Lakes Local Environmental Plan 1996 (NSW)","A landowner challenged a local council decision to grant a planning permit to build a house on two conditions: (1) the development consent would only last for twenty years, and (2) the house must be designed to withstand 2033 sea level rise conditions. The Australian state court found in part for the landowner, rejecting the first condition but allowing the second. The court found the time limit imposed under the first condition was unreasonable, especially given the presence of the second condition.",Challenge to conditions of planning permit that imposed a time limit and structural requirements,No case documents are available.,https://climatecasechart.com/non-us-case/newton-and-anor-v-great-lakes-council
Chelveston Renewable Energy Ltd. v. Bedford BC,,[2012] P.A.D. 39,Dismissed,"Suits against governments, Environmental assessment and permitting, Renewable projects","United Kingdom, Planning Inspectorate","United Kingdom, Town and Country Planning Act 1990 (England and Wales)","Local residents challenged two proposals for the construction of wind turbines, arguing that the harms outweighed the economic or environmental benefits.  The Planning Inspector found that the proposals would provide significant benefits including renewable energy, reduced greenhouse gas emissions, and the potential to generate economic growth and create jobs. The Inspector found that these benefits clearly outweighed the limited harm to the landscape and heritage assets. To mitigate some of the visual impact and ensure adequate air safety, surface water drainage, etc., the Inspector attached certain conditions to construction.",Challenge proposed construction of wind turbines,No case documents are available.,https://climatecasechart.com/non-us-case/chelveston-renewable-energy-ltd-v-bedford-bc
Ground Crew at Turramurra v. Ku-ring-gai Council,2008,[2008] NSWLEC 86 (Australia),Decided,"Suits against governments, Environmental assessment and permitting, Climate adaptation","Australia, New South Wales, Land and Environment Court","Australia, Environmental Planning and Assessment Act 1979 (NSW)","Applicant appealed the denial of a permit for a residential development due to risk of fire. In denying the permit, the local council cited climate change as one of the five issues contributing to the risk of fire. In dismissing the appeal, the court reported that it did not weigh increased risks of fire due to climate change heavily.",Appeal of denial of a planning permit due to risk of fire.,No case documents are available.,https://climatecasechart.com/non-us-case/ground-crew-at-turramurra-v-ku-ring-gai-council
Environmental Defence Society v. Auckland Regional Council and Contact Energy Ltd.,,[2002] 11 NZRMA 492,Denied,"Suits against governments, Environmental assessment and permitting, Utilities","New Zealand, Environment Court","New Zealand, Resource Management Act 1991","The New Zealand environmental court accepted the cumulative effects of greenhouse gas (GHG) emissions as a matter of serious concern in an application by Contact Energy for resource consent to construct and operate a 400 megawatt gas fired combined cycle power station in south Auckland.  In granting consent for the power station, the Auckland Regional Council failed to impose conditions requiring mitigation of the emissions.  The Environmental Defence Society appealed the council’s decision, seeking a declaration to require Contact Energy to offset the emissions by a program of forestry sequestration.  Although the court accepted the scientific consensus on the contributions of GHG emissions to climate change, it dismissed the appeal, questioning the efficacy of imposing mitigation measures.",Sought government imposition of mitigation measures in granting consent for a power station,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2002/20020521_2002-11-NZRMA-492_judgment-1.pdf,https://climatecasechart.com/non-us-case/environmental-defence-society-v-auckland-regional-council-and-contact-energy-ltd
"Ecology Action Centre v. Nova Scotia (Environment), 2022 NSSC 104",2021,2022 NSSC 104,Decided,"Suits against governments, Environmental assessment and permitting, Natural resource extraction","Canada, Nova Scotia","Canada, Environment Act (Nova Scotia)","The applicants, the Ecology Action Centre and New Brunswick Anti-Shale Gas Alliance, sought judicial review of the Minister of Environment and Climate Change’s decision to approve a highway realignment project related to the Goldboro LNG Project. The Minister of Environment and Climate Change brought a motion alleging, among other things, that the applicants should not be granted public interest standing to start judicial review of the decision.","Whether the applicants had standing in the Supreme Court of Nova Scotia to challenge, among other things, the decision of the Minister of Environment and Climate Change to approve a highway realignment project related to the Goldboro LNG Project.","https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220413_2022-NSSC-104_decision.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230222_2022-NSSC-104_decision-1.pdf",https://climatecasechart.com/non-us-case/ecology-action-centre-v-nova-scotia-environment-2022-nssc-104
R (the Lifescape Project) v Secretary of State for Energy Security and Net Zero (challenge to Biomass Strategy),2023,,Pending,"Suits against governments, Environmental assessment and permitting, Natural resource extraction, Suits against governments, Environmental assessment and permitting, Renewable projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Climate Change Act 2008","The environmental charity, the Lifescape Project, has launched a public law challenge to the Secretary of State’s Biomass Strategy. The strategy sets out government policy on the role of sustainable biomass in reaching net zero. The claimant relies on the UK Climate Change Act 2008, filing its challenge in November 2023.",Whether the UK Government’s Biomass Strategy is unlawful.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231113_42330_press-release.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231101_42330_press-release.pdf",https://climatecasechart.com/non-us-case/r-the-lifescape-project-v-secretary-of-state-for-energy-security-and-net-zero-challenge-to-biomass-strategy
Wildlife Preservation Society of Queensland Proserpine/Whitsundry Branch Inc. v. Minister for the Environment and Heritage,,[2006] FCA 736,Application dismissed,"Suits against governments, Environmental assessment and permitting, Climate adaptation",,"Australia, Environment Protection and Biodiversity Conservation Act 1999 (Cth)","An Australian federal court upheld a federal agency decision to not require an environmental impact assessment (EIA) for a coal mine proposal under the Environmental Protection and Biodiversity Conservation Act 1999 (EPBC Act).  Environmental groups argued that the burning of coal harvested from the mines would contribute to global warming, which could have substantial adverse impacts on the ecosystems of world heritage areas like the Great Barrier Reef, triggering the EIA requirement under the EPBC Act.  The Court held that the greenhouse gas emissions from the mining and burning of coal had been considered by the agency in its decision not to require an environmental impact statement.  The judge was not persuaded that there is a casual link between coal mining activities and damage to ecosystems.",Challenge to federal agency failure to require an environmental impact assessment for a coal mine proposal,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2006/20060616_2006-FCA-736_decision.pdf,https://climatecasechart.com/non-us-case/wildlife-preservation-society-of-queensland-proserpinewhitsundry-branch-inc-v-minister-for-the-environment-heritage
In the Matter of An Application by Brian Quinn and Michael Quinn,,[2013] NIQB 24,Granted,"Suits against governments, Environmental assessment and permitting, Renewable projects","United Kingdom, Northern Ireland, High Court of Justice","United Kingdom, Planning Policy Statement 18: Policy RE1, Renewable Energy Development","The applicants were brothers who owned lands in Northern Ireland. They sought judicial review of a Planning Commissioner’s refusal to permit their request to develop a renewable energy wind-farm on their lands. The permit process was based on a balancing exercise weighing the wider environmental, economic and social benefits of a project against its adverse impact. The court accepted the brothers’ assertion that the Commissioner’s conduct of the test proceeded on a material mistake of fact.  In particular, the Commissioner had failed to properly consider the environmental, economic and social benefits of the wind farm, including the importance of renewable energy generation to the UK meeting its greenhouse gas emissions targets.",Seeking judicial review of a refusal to permit their request to develop a renewable energy wind-farm on their lands.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2013/20130222_2013-NIQB-24_judgment.pdf,https://climatecasechart.com/non-us-case/in-the-matter-of-an-application-by-brian-quinn-and-michael-quinn
"In the Matter of subsection 17(40) of the Planning Act, R.S.O 1990, P.13 as amended",,[2013] Carswell Ont 15294,Granted,"Suits against governments, Environmental assessment and permitting, Other projects","Canada, Ontario, Municipal Board","Canada, Planning Act","The City of Brampton filed a motion seeking partial approval of the amendment its 2006 Official Plan. The plan was amended to include climate change considerations with respect to transportation, sustainable development, climate change adaptation and mitigation, and energy efficiency and management. The partial approval was granted.",City sought partial approval of the amendment its 2006 Official Plan,No case documents are available.,https://climatecasechart.com/non-us-case/in-the-matter-of-subsection-1740-of-the-planning-act-rso-1990-p13-as-amended
Suburban Blue Print Pty. Ltd. v. Hobsons Bay City Council,2010,[2010] VCAT 1272,Decided,"Suits against governments, Environmental assessment and permitting, Climate adaptation","Australia, Victoria, Civil and Administrative Tribunal","Australia, Planning and Environment Act 1987 (Victoria)","Applicant challenged the denial of a construction permit for two dwellings in part because of vulnerability to inundation due to climate change and storm surges. The Australian State Tribunal (VCAT) granted the permit, reasoning that the proposed dwelling’s “almost-appropriate” raised floor level was acceptable given the fact that a large number of homes in the community were likely to flood.",Whether construction permit was granted with sufficient consideration of the area’s vulnerability to climate change and storm surges.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2010/20100726_2010-VCAT-1272_decision-1.pdf,https://climatecasechart.com/non-us-case/suburban-blue-print-pty-ltd-v-hobsons-bay-city-council
R. (on the application of Griffin) v. Newham London Borough Council,,[2011] EWHC 53,Denied,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Town and Country Planning Act 1990 (England and Wales)","Fight the Fights, an unincorporated local resident group challenged the decision of the Newham London Borough Council to grant consent to increase the number of flights permitted per year at the London City Airport because of concerns regarding impact on local residents and increased greenhouse gas emissions. The resident group challenged the consent on two grounds: (1) it was unlawful for the Council to grant the application without considering a change in the government policy on aviation and climate change; and (2) the Council failed to consult surrounding Councils and residents of those Burroughs. The court denied the challenge on both grounds. With respect to climate change and aviation, the court found that the increased flights did not contradict the current government policy,  they were compatible with the 2050 reductions target and were consistent with the policy of making the best use of existing infrastructure.",To challenge local council decision granting consent to increased flights,No case documents are available.,https://climatecasechart.com/non-us-case/r-on-the-application-of-griffin-v-newham-london-borough-council
"Decision C-035/16 of February 8, 2016",2015,,Decided,"Suits against governments, Environmental assessment and permitting, Natural resource extraction, Suits against governments, Protecting biodiveristy and ecosystems","Colombia, Constitutional Court","Colombia, Constitution","Colombia’s Constitutional Court struck down provisions of Law No. 1450 of 2011 and of Law No. 1753 of 2015 that threatened high-altitude ecosystems, called páramos. The court noted several important features of páramos, including their fragility, their lack of regulatory protection, their role in providing Colombia with as much as 70 percent of its drinking water, and the capacity of their soils and vegetation to capture carbon dioxide from the atmosphere. The court highlighted the last of these features in particular, calling páramos a “carbon capture system” and explaining that a páramos’ carbon capture capacity exceeds that of a comparably-sized tropical rainforest.","Constitutionality of statutory provisions grandfathering agricultural, mining, and oil and gas development activities in sensitive, high-altitude ecosystems",https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2016/20160208_3588_decision-2.pdf,https://climatecasechart.com/non-us-case/decision-c-03516-of-february-8-2016
Packham v. Secretary of State for Transport,2020,2020 WL 04427078,Decided,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, Court of Appeal, Court of Appeal (Civil Division), United Kingdom, England and Wales, High Court of Justice","International Law, UNFCCC, Paris Agreement, United Kingdom, Climate Change Act 2008","On April 6, 2020, a British court rejected an attempt to halt a railway project on the ground that the project assessment had not adequately considered greenhouse gas emissions. The decision was affirmed on July 31.",Halt railway project on the ground that GHGs had not been adequately considered.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200406_2020-WL-04427078_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2020/20200731_2020-WL-04427078_opinion.pdf",https://climatecasechart.com/non-us-case/packham-v-secretary-of-state-for-transport
"Frack Free Balcombe Residents Association v Secretary of State for Levelling Up, Housing and Communities",2023,,Pending,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Town and County Planning (EIA) Regulations 2017, United Kingdom, Town and Country Planning Act 1990 (England and Wales)","This public law challenge concerns the grant of planning permission for exploration and assessment of hydrocarbons at a site in Balcombe, West Sussex. The decision was made by a planning inspector on behalf of the Secretary of State. The claimant is a residents association opposed to the proposed development.","The legality of a grant of planning permission for oil exploration at a site in Balcombe, West Sussex.",https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20231013_22320_judgment.pdf,https://climatecasechart.com/non-us-case/frack-free-balcombe-residents-association-v-secretary-of-state-for-levelling-up-housing-and-communities
R. (on the application of Tate & Lyle Industries Ltd.) v. Secretary of State for Energy and Climate Change,,[2010] EWHC 2752; [2011] EWCA Civ 664,Dismissed,"Suits against governments, Environmental assessment and permitting, Renewable projects","United Kingdom, England and Wales, Court of Appeal, Court of Appeal (Civil Division)","United Kingdom, Renewables Obligation Order","Tate & Lyle requested judicial review of their allocation of 1.0 Renewables Obligations Certificates  (ROC) for the use of co-firing of biomass with combined heat power (CHP) arguing that they should have received 1.5 ROC. Prior to suit, the Secretary of State for Energy and Climate Change had discovered an error in its prediction of costs of co-firing of biomass with CHP, but after assessment, determined that the original allocation was appropriate. Tate & Lyle alleged that the Secretary’s methodology in making this determination was unfair and discriminated against the technology. The High Court of Justice found that the government’s allocation was reasonable.",Challenge allocation of renewable energy subsidy claiming unfair and discriminatory,No case documents are available.,https://climatecasechart.com/non-us-case/r-on-the-application-of-tate-lyle-industries-ltd-v-secretary-of-state-for-energy-and-climate-change
Kang et al. v. KSURE and KEXIM,2022,,Pending,"Suits against governments, Environmental assessment and permitting, Natural resource extraction, Suits against governments, Human Rights, Right to a healthy environment, Suits against corporations, individuals, Corporations, Environmental assessment and permitting, Suits against governments, Human Rights, Indigenous Groups","South Korea, Seoul District Court","South Korea, Constitution","On March 23, 2022, one Korean national and three Australian nationals, who are members of the indigenous community in the Tiwi Islands, Northern Territory, brought a claim against the Korea Trade Insurance Corporation, and Korea Export Import Bank, Korean public financial institutions that are functioning as export credit agencies planning to provide financial support to the development project for the Barossa fossil gas reserve off the coast of Northern Territory, Australia, near the Tiwi Islands (“Barossa Gas Project”). The Barossa Gas Project is being developed by SK E&S (Korea), Santos (Australia) and JERA (Japan). SK E&S purchased 37.5% of the stake in the project in June 2012, reached a final investment decision in March 2021, and applied for export credit guarantee to the defendants. The plaintiffs are seeking preliminary injunction against the defendants not to provide any financial support in relation to the Barossa Gas Project.",Whether Tiwi Islanders were adequately consulted and environmental and climate harms properly assessed for the proposed Barossa pipeline that would run through a habitat protection zone near the Tiwi Islands.,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2022/20220323_16485_petition.pdf,https://climatecasechart.com/non-us-case/kand-v-ksureandkexim
Owen v. Casey City Council,2009,VCAT 1946; VCAT 522,Decided,"Suits against governments, Environmental assessment and permitting, Climate adaptation","Australia, Victoria, Civil and Administrative Tribunal","Australia, Planning and Environment Act 1987 (Victoria)","The Applicant sought a planning permit for two dwellings. The Casey City Council refused to issue a permit on multiple grounds, including vulnerability of the design to the impacts of climate change. All of the grounds were challenged by the Applicant in the Victorian Civil and Administrative Tribunal. The Tribunal decided state policy requiring the assessment and management of wider risks and consequences of the proposed development to the community meant the Applicant must prepare a coastal hazard vulnerability assessment even though Melbourne Water, the referral Authority, did not object to the permit. The Tribunal expressed concern that the subsequent assessment report did not address risks of inland or riverine flooding in addition to coastal flooding, however it refused the permit application on unrelated grounds.
The same parties again came before the Tribunal after Owen commissioned an assessment. The Tribunal found the assessment inadequate because it had considered only flooding related to coastal hazards and had ignored the risks attendant to riverine flooding, which was also expected to worsen with climate change.",Permission to develop in a floodplain,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2009/20090925_VCAT-1946-VCAT-522_decision-1.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2010/20100323_VCAT-1946-VCAT-522_decision-1.pdf",https://climatecasechart.com/non-us-case/owen-v-casey-city-council-2
West Coast ENT Inc. v. Buller Coal Ltd.,,[2013] NZSC 87,Denied,"Suits against governments, Environmental assessment and permitting, Natural resource extraction","New Zealand, Supreme Court of New Zealand","New Zealand, Resource Management Act 1991","Buller Coal Ltd. and Solid Energy Ltd. both applied to West Coast Regional Council and the Buller District Council for resource consents under the Resource Management Act of 1991 to mine coal for export purposes.  At issue was whether the High Court wrongly upheld a declaration that the end use of the coal was irrelevant to the resource consents required under the act. The Supreme Court dismissed the appeal, finding that the purpose of the 2004 Amendment Act precluded consent authorities from taking into account indirect discharges of greenhouse gases in considering applications for resource consents.",Appeal declaration finding that indirect greenhouse gas emissions should not be considered in resource consent applications,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2013/20130919_2013-NZSC-87_decision-1.pdf,https://climatecasechart.com/non-us-case/west-coast-ent-inc-v-buller-coal-ltd
"R(Bristol Airport Action Network) v Secretary of State for Levelling Up, Housing and Communities (expansion of Bristol Airport)",2022,,Decided,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Town and County Planning (EIA) Regulations 2017, United Kingdom, Town and Country Planning Act 1990 (England and Wales)","In February 2022, planning permission was granted for the expansion of Bristol Airport. The decision  permitted an extra 2 million passengers per year, an increase of 20%. The decision was made on behalf of the Secretary of State by a panel of planning inspectors, and  was challenged on public law grounds by a network of members of environmental organisations and of local residents.
In January 2023, the High Court gave judgment, dismissing the claim, including the five climate-related grounds that were advanced:
The panel did not err in its interpretation of local planning policies. It was entitled to conclude that these policies did not directly address aviation emissions. The panel’s reasoning was lawful. (Paragraphs 56 to 95.)
Nor did the panel err in its interpretation of national policy on ‘Making best use of existing runways’, and its reasoning for this interpretation was lawful. The panel considered whether the predicted aviation emissions would have a material impact on the government's ability to meet its climate change targets and budgets. This was appropriate given the judgment in R(Goesa Ltd) v Eastleigh Borough Council [2002] EWHC 1221. (Paragraphs 96 to 121.)
The panel did not err in its approach to paragraph 188 of the National Planning Policy Framework. Under that policy the focus of planning decisions should be on whether proposed development is an acceptable use of land, rather than on the control of emissions where these are subject to separate pollution control regimes. Paragraph 188 goes on to say that planning decisions should assume that these other regimes will operate effectively. When applying this policy the panel was entitled to treat the Climate Change Act 2008 as a ""separate pollution control regime”. (Paragraphs 122 to 152.)
The panel was entitled to give no weight to evidence that the increased emissions would consume a local carbon budget for the council area. It reached this conclusion on the ground that such budgets have no basis either in law or in policy. That was rational and lawful. (Paragraph 153 to 176.)
Nor did the panel’s approach to the impact of non-CO2 emissions from aircraft breach the Environmental Impact Assessment Regulations 2017. The panel was entitled, in the exercise of its planning judgement, to refuse to make use of an official multiplier of 1.9 designed to take account of non-CO2 effects. On this the Climate Change Committee’s attitude was plainly of high relevance, and the Committee’s view was that non-CO2 emissions should not be included within the UK’s net zero target. Further, the developer’s environmental statement was lawful. There currently exist scientific uncertainties in assessing non-CO2 effects. It was open to those preparing the environmental statement to decide, as they did, to leave non-CO2 emissions to be dealt with until when the science enables them to be brought into account for the purposes of the Climate Change Act. As was the case in R(Friends of the Earth Ltd) v Heathrow Airport Limited [2020] UKSC 52, there was no ""space"" in the present case for the operation of the precautionary principle. (Paragraphs 177 to 198.)
In May 2023, it was reported that the Court of Appeal had refused the claimant permission to appeal the High Court’s ruling, bringing the litgiation to an end.",Whether and to what extent aviation emissions should play a role in deciding whether planning permission should be granted for the expansion of an airport.,"https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230131_22316_judgment.pdf, https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2023/20230518_22316_na.pdf",https://climatecasechart.com/non-us-case/rbristol-airport-action-network-v-secretary-of-state-for-levelling-up-housing-and-communities-expansion-of-bristol-airport
Barbone and Ross (on behalf of Stop Stansted Expansion) v. Secretary of State for Transport,,[2009] EWHC 463,Application dismissed,"Suits against governments, Environmental assessment and permitting, Other projects","United Kingdom, England and Wales, High Court of Justice","United Kingdom, Town and Country Planning Act 1990 (England and Wales)","A United Kingdom court dismisses an application by the “Stop Stansted Expansion” group challenging the grant of planning permission relating to the increase in capacity of Stansted Airport under the Town and Country Planning Act 1990.  Plaintiffs claimed that the government had, inter alia, failed to take into account the project’s effects on greenhouse gas emissions prior to granting the planning permission.  However, the court held that the government had considered the impacts of the proposed development on climate change.  Although the government is committed to tackling the problem of climate change and reducing greenhouse gas emission across the economy, this does not mean that every sector is expected to follow the same path.",Citizen challenge to proposed airport expansion,https://climatecasechart.com/wp-content/uploads/non-us-case-documents/2009/20090313_2009-EWHC-463_judgment-1.pdf,https://climatecasechart.com/non-us-case/barbone-and-ross-on-behalf-of-stop-stansted-expansion-v-secretary-of-state-for-transport
